time_ns,id,truth_label,classification_state,feature_rcs,feature_length,predicted_class,predicted_prob,prob_TargetSmall,prob_TargetMedium,prob_TargetLarge,predicted_group,predicted_group_prob,group_prob_SmallTargets,group_prob_LargeTargets
850000000000,2,TargetLarge,full,10.687728,0.889213,TargetLarge,0.997642,0.000000,0.002358,0.997642,LargeTargets,1.000000,0.000000,1.000000
851000000000,2,TargetLarge,full,8.344724,0.889213,TargetLarge,0.838497,0.000000,0.161503,0.838497,LargeTargets,1.000000,0.000000,1.000000
851000000000,1,TargetMedium,partial,5.597746,nan,TargetMedium,0.843515,0.000067,0.843515,0.156417,LargeTargets,0.999933,0.000067,0.999933
852000000000,1,TargetMedium,partial,4.232482,nan,TargetMedium,0.916862,0.038741,0.916862,0.044397,LargeTargets,0.961259,0.038741,0.961259
852000000000,2,TargetLarge,partial,9.341198,nan,TargetLarge,0.979284,0.000000,0.020716,0.979284,LargeTargets,1.000000,0.000000,1.000000
853000000000,1,TargetMedium,partial,6.439036,nan,TargetMedium,0.663106,0.000000,0.663106,0.336893,LargeTargets,1.000000,0.000000,1.000000
853000000000,2,TargetLarge,partial,6.829523,nan,TargetMedium,0.540559,0.000000,0.540559,0.459441,LargeTargets,1.000000,0.000000,1.000000
854000000000,1,TargetMedium,partial,5.286491,nan,TargetMedium,0.882885,0.000354,0.882885,0.116761,LargeTargets,0.999646,0.000354,0.999646
854000000000,2,TargetLarge,partial,6.446288,nan,TargetMedium,0.661029,0.000000,0.661029,0.338971,LargeTargets,1.000000,0.000000,1.000000
855000000000,2,TargetLarge,full,9.706845,2.908966,TargetLarge,0.999392,0.000000,0.000608,0.999392,LargeTargets,1.000000,0.000000,1.000000
855000000000,1,TargetMedium,full,5.923356,1.458031,TargetMedium,0.768441,0.000002,0.768441,0.231557,LargeTargets,0.999998,0.000002,0.999998
855000000000,0,TargetSmall,full,0.633403,0.625333,TargetSmall,0.978878,0.978878,0.021034,0.000088,SmallTargets,0.978878,0.978878,0.021122
856000000000,0,TargetSmall,full,2.292396,0.625333,TargetSmall,0.931979,0.931979,0.067544,0.000477,SmallTargets,0.931979,0.931979,0.068021
856000000000,1,TargetMedium,full,3.811810,1.458031,TargetMedium,0.929983,0.034199,0.929983,0.035818,LargeTargets,0.965801,0.034199,0.965801
856000000000,2,TargetLarge,full,12.384796,2.908966,TargetLarge,0.999998,0.000000,0.000002,0.999998,LargeTargets,1.000000,0.000000,1.000000
857000000000,1,TargetMedium,partial,5.133059,nan,TargetMedium,0.898001,0.000766,0.898001,0.101232,LargeTargets,0.999234,0.000766,0.999234
857000000000,2,TargetLarge,partial,9.504748,nan,TargetLarge,0.984634,0.000000,0.015366,0.984634,LargeTargets,1.000000,0.000000,1.000000
858000000000,1,TargetMedium,partial,6.428276,nan,TargetMedium,0.666173,0.000000,0.666173,0.333826,LargeTargets,1.000000,0.000000,1.000000
858000000000,2,TargetLarge,partial,8.160012,nan,TargetLarge,0.859761,0.000000,0.140239,0.859761,LargeTargets,1.000000,0.000000,1.000000
859000000000,0,TargetSmall,full,1.121782,1.044344,TargetSmall,0.949935,0.949935,0.049753,0.000312,SmallTargets,0.949935,0.949935,0.050065
859000000000,1,TargetMedium,partial,3.914630,nan,TargetMedium,0.853101,0.115066,0.853101,0.031833,LargeTargets,0.884934,0.115066,0.884934
859000000000,2,TargetLarge,partial,10.672291,nan,TargetLarge,0.998473,0.000000,0.001527,0.998473,LargeTargets,1.000000,0.000000,1.000000
860000000000,0,TargetSmall,full,2.045751,1.044344,TargetSmall,0.894621,0.894621,0.104485,0.000894,SmallTargets,0.894621,0.894621,0.105379
860000000000,1,TargetMedium,full,5.365091,0.780440,TargetMedium,0.922878,0.000303,0.922878,0.076818,LargeTargets,0.999697,0.000303,0.999697
860000000000,2,TargetLarge,full,6.704218,1.509366,TargetMedium,0.538196,0.000000,0.538196,0.461804,LargeTargets,1.000000,0.000000,1.000000
861000000000,2,TargetLarge,full,6.942950,1.509366,TargetLarge,0.542472,0.000000,0.457528,0.542472,LargeTargets,1.000000,0.000000,1.000000
861000000000,1,TargetMedium,partial,4.733282,nan,TargetMedium,0.924751,0.004990,0.924751,0.070259,LargeTargets,0.995010,0.004990,0.995010
862000000000,1,TargetMedium,partial,7.535601,nan,TargetLarge,0.699125,0.000000,0.300875,0.699125,LargeTargets,1.000000,0.000000,1.000000
862000000000,2,TargetLarge,partial,12.347397,nan,TargetLarge,0.999966,0.000000,0.000034,0.999966,LargeTargets,1.000000,0.000000,1.000000
863000000000,1,TargetMedium,partial,5.491808,nan,TargetMedium,0.858315,0.000120,0.858315,0.141565,LargeTargets,0.999880,0.000120,0.999880
863000000000,2,TargetLarge,partial,11.452313,nan,TargetLarge,0.999721,0.000000,0.000279,0.999721,LargeTargets,1.000000,0.000000,1.000000
864000000000,0,TargetSmall,full,0.442209,0.585650,TargetSmall,0.978901,0.978901,0.021015,0.000084,SmallTargets,0.978901,0.978901,0.021099
864000000000,1,TargetMedium,partial,5.663745,nan,TargetMedium,0.833505,0.000047,0.833505,0.166448,LargeTargets,0.999953,0.000047,0.999953
864000000000,2,TargetLarge,partial,8.675458,nan,TargetLarge,0.935312,0.000000,0.064688,0.935312,LargeTargets,1.000000,0.000000,1.000000
865000000000,0,TargetSmall,full,2.004593,0.585650,TargetSmall,0.957244,0.957244,0.042497,0.000258,SmallTargets,0.957244,0.957244,0.042756
865000000000,1,TargetMedium,full,5.968669,1.831328,TargetMedium,0.648612,0.000000,0.648612,0.351388,LargeTargets,1.000000,0.000000,1.000000
865000000000,2,TargetLarge,full,9.010506,1.228238,TargetLarge,0.956915,0.000000,0.043085,0.956915,LargeTargets,1.000000,0.000000,1.000000
866000000000,1,TargetMedium,full,3.532006,1.831328,TargetMedium,0.931532,0.018792,0.931532,0.049676,LargeTargets,0.981208,0.018792,0.981208
866000000000,2,TargetLarge,full,7.521815,1.228238,TargetLarge,0.660696,0.000000,0.339304,0.660696,LargeTargets,1.000000,0.000000,1.000000
867000000000,1,TargetMedium,partial,4.473910,nan,TargetMedium,0.929344,0.015079,0.929344,0.055577,LargeTargets,0.984921,0.015079,0.984921
867000000000,2,TargetLarge,partial,10.574277,nan,TargetLarge,0.998126,0.000000,0.001874,0.998126,LargeTargets,1.000000,0.000000,1.000000
868000000000,1,TargetMedium,partial,5.994306,nan,TargetMedium,0.773307,0.000007,0.773307,0.226686,LargeTargets,0.999993,0.000007,0.999993
868000000000,2,TargetLarge,partial,9.207120,nan,TargetLarge,0.973671,0.000000,0.026329,0.973671,LargeTargets,1.000000,0.000000,1.000000
869000000000,0,TargetSmall,partial,0.647992,nan,TargetSmall,0.966805,0.966805,0.032931,0.000263,SmallTargets,0.966805,0.966805,0.033195
869000000000,1,TargetMedium,full,4.050072,0.941315,TargetMedium,0.909366,0.065937,0.909366,0.024697,LargeTargets,0.934063,0.065937,0.934063
869000000000,2,TargetLarge,partial,9.394360,nan,TargetLarge,0.981187,0.000000,0.018813,0.981187,LargeTargets,1.000000,0.000000,1.000000
870000000000,1,TargetMedium,full,8.099902,0.941315,TargetLarge,0.784192,0.000000,0.215808,0.784192,LargeTargets,1.000000,0.000000,1.000000
870000000000,2,TargetLarge,full,5.878786,1.293761,TargetMedium,0.809704,0.000005,0.809704,0.190291,LargeTargets,0.999995,0.000005,0.999995
870000000000,0,TargetSmall,full,2.130559,0.854656,TargetSmall,0.921099,0.921099,0.078307,0.000595,SmallTargets,0.921099,0.921099,0.078901
871000000000,0,TargetSmall,full,1.493481,0.854656,TargetSmall,0.959865,0.959865,0.039898,0.000238,SmallTargets,0.959865,0.959865,0.040135
871000000000,1,TargetMedium,partial,8.215530,nan,TargetLarge,0.870257,0.000000,0.129743,0.870257,LargeTargets,1.000000,0.000000,1.000000
871000000000,2,TargetLarge,partial,10.401532,nan,TargetLarge,0.997324,0.000000,0.002676,0.997324,LargeTargets,1.000000,0.000000,1.000000
872000000000,1,TargetMedium,partial,4.386114,nan,TargetMedium,0.927244,0.021470,0.927244,0.051287,LargeTargets,0.978530,0.021470,0.978530
872000000000,2,TargetLarge,partial,9.407575,nan,TargetLarge,0.981635,0.000000,0.018365,0.981635,LargeTargets,1.000000,0.000000,1.000000
873000000000,1,TargetMedium,partial,2.836675,nan,TargetSmall,0.745388,0.745388,0.250147,0.004465,SmallTargets,0.745388,0.745388,0.254612
873000000000,2,TargetLarge,partial,12.388196,nan,TargetLarge,0.999969,0.000000,0.000031,0.999969,LargeTargets,1.000000,0.000000,1.000000
874000000000,0,TargetSmall,partial,2.410698,nan,TargetSmall,0.874656,0.874656,0.123590,0.001754,SmallTargets,0.874656,0.874656,0.125344
874000000000,1,TargetMedium,partial,4.166455,nan,TargetMedium,0.909030,0.049339,0.909030,0.041631,LargeTargets,0.950661,0.049339,0.950661
874000000000,2,TargetLarge,full,5.543412,3.238334,TargetLarge,0.880294,0.000000,0.119706,0.880294,LargeTargets,1.000000,0.000000,1.000000
875000000000,0,TargetSmall,full,1.330640,1.066060,TargetSmall,0.942075,0.942075,0.057535,0.000389,SmallTargets,0.942075,0.942075,0.057925
875000000000,1,TargetMedium,full,4.751899,1.980555,TargetMedium,0.841242,0.000090,0.841242,0.158668,LargeTargets,0.999910,0.000090,0.999910
875000000000,2,TargetLarge,full,8.440803,3.238334,TargetLarge,0.997564,0.000000,0.002436,0.997564,LargeTargets,1.000000,0.000000,1.000000
876000000000,1,TargetMedium,partial,5.949437,nan,TargetMedium,0.782521,0.000009,0.782521,0.217470,LargeTargets,0.999991,0.000009,0.999991
876000000000,2,TargetLarge,partial,9.870476,nan,TargetLarge,0.992303,0.000000,0.007697,0.992303,LargeTargets,1.000000,0.000000,1.000000
877000000000,1,TargetMedium,partial,6.897974,nan,TargetMedium,0.517327,0.000000,0.517327,0.482673,LargeTargets,1.000000,0.000000,1.000000
877000000000,2,TargetLarge,partial,8.082584,nan,TargetLarge,0.844078,0.000000,0.155922,0.844078,LargeTargets,1.000000,0.000000,1.000000
878000000000,1,TargetMedium,partial,3.993670,nan,TargetMedium,0.875752,0.089446,0.875752,0.034802,LargeTargets,0.910554,0.089446,0.910554
878000000000,2,TargetLarge,partial,10.749488,nan,TargetLarge,0.998702,0.000000,0.001298,0.998702,LargeTargets,1.000000,0.000000,1.000000
879000000000,0,TargetSmall,partial,3.551690,nan,TargetMedium,0.680035,0.300662,0.680035,0.019302,LargeTargets,0.699338,0.300662,0.699338
879000000000,1,TargetMedium,full,6.604594,2.037954,TargetLarge,0.629268,0.000000,0.370732,0.629268,LargeTargets,1.000000,0.000000,1.000000
879000000000,2,TargetLarge,partial,9.703532,nan,TargetLarge,0.989407,0.000000,0.010593,0.989407,LargeTargets,1.000000,0.000000,1.000000
880000000000,1,TargetMedium,full,1.391431,2.037954,TargetMedium,0.701960,0.280128,0.701960,0.017912,LargeTargets,0.719872,0.280128,0.719872
880000000000,2,TargetLarge,full,11.082894,0.736571,TargetLarge,0.998873,0.000000,0.001127,0.998873,LargeTargets,1.000000,0.000000,1.000000
880000000000,0,TargetSmall,full,2.010593,1.070236,TargetSmall,0.892834,0.892834,0.106249,0.000917,SmallTargets,0.892834,0.892834,0.107166
881000000000,0,TargetSmall,full,2.484135,1.070236,TargetSmall,0.795036,0.795036,0.202781,0.002182,SmallTargets,0.795036,0.795036,0.204964
881000000000,2,TargetLarge,full,7.018731,0.736571,TargetMedium,0.617287,0.000000,0.617287,0.382713,LargeTargets,1.000000,0.000000,1.000000
881000000000,1,TargetMedium,partial,4.450206,nan,TargetMedium,0.929004,0.016607,0.929004,0.054390,LargeTargets,0.983393,0.016607,0.983393
882000000000,1,TargetMedium,partial,6.869818,nan,TargetMedium,0.526925,0.000000,0.526925,0.473074,LargeTargets,1.000000,0.000000,1.000000
882000000000,2,TargetLarge,partial,5.962793,nan,TargetMedium,0.779814,0.000008,0.779814,0.220178,LargeTargets,0.999992,0.000008,0.999992
883000000000,1,TargetMedium,partial,5.553945,nan,TargetMedium,0.849819,0.000086,0.849819,0.150095,LargeTargets,0.999914,0.000086,0.999914
883000000000,2,TargetLarge,partial,7.203714,nan,TargetLarge,0.588635,0.000000,0.411365,0.588635,LargeTargets,1.000000,0.000000,1.000000
884000000000,0,TargetSmall,partial,1.450575,nan,TargetSmall,0.959026,0.959026,0.040583,0.000391,SmallTargets,0.959026,0.959026,0.040974
884000000000,1,TargetMedium,partial,0.656663,nan,TargetSmall,0.966853,0.966853,0.032883,0.000263,SmallTargets,0.966853,0.966853,0.033147
884000000000,2,TargetLarge,full,8.139125,1.507845,TargetLarge,0.876045,0.000000,0.123955,0.876045,LargeTargets,1.000000,0.000000,1.000000
885000000000,0,TargetSmall,full,1.190557,0.113584,TargetSmall,0.985685,0.985685,0.014258,0.000057,SmallTargets,0.985685,0.985685,0.014315
885000000000,2,TargetLarge,full,11.799392,1.507845,TargetLarge,0.999894,0.000000,0.000106,0.999894,LargeTargets,1.000000,0.000000,1.000000
885000000000,1,TargetMedium,full,8.638087,0.565511,TargetLarge,0.873827,0.000000,0.126173,0.873827,LargeTargets,1.000000,0.000000,1.000000
886000000000,1,TargetMedium,full,4.875175,0.565511,TargetMedium,0.952897,0.004729,0.952897,0.042374,LargeTargets,0.995271,0.004729,0.995271
886000000000,2,TargetLarge,partial,6.723838,nan,TargetMedium,0.575613,0.000000,0.575613,0.424387,LargeTargets,1.000000,0.000000,1.000000
887000000000,1,TargetMedium,partial,3.316121,nan,TargetMedium,0.524352,0.463014,0.524352,0.012634,LargeTargets,0.536986,0.463014,0.536986
887000000000,2,TargetLarge,partial,10.456016,nan,TargetLarge,0.997606,0.000000,0.002394,0.997606,LargeTargets,1.000000,0.000000,1.000000
888000000000,1,TargetMedium,partial,5.827930,nan,TargetMedium,0.805788,0.000018,0.805788,0.194194,LargeTargets,0.999982,0.000018,0.999982
888000000000,2,TargetLarge,partial,12.159466,nan,TargetLarge,0.999946,0.000000,0.000054,0.999946,LargeTargets,1.000000,0.000000,1.000000
889000000000,0,TargetSmall,partial,2.038553,nan,TargetSmall,0.926534,0.926534,0.072597,0.000868,SmallTargets,0.926534,0.926534,0.073466
889000000000,1,TargetMedium,full,3.181967,1.074061,TargetMedium,0.550850,0.440241,0.550850,0.008909,LargeTargets,0.559759,0.440241,0.559759
889000000000,2,TargetLarge,partial,7.551627,nan,TargetLarge,0.704139,0.000000,0.295861,0.704139,LargeTargets,1.000000,0.000000,1.000000
890000000000,0,TargetSmall,full,3.294199,0.305591,TargetSmall,0.679631,0.679631,0.316887,0.003482,SmallTargets,0.679631,0.679631,0.320369
890000000000,1,TargetMedium,full,8.336067,1.074061,TargetLarge,0.856966,0.000000,0.143034,0.856966,LargeTargets,1.000000,0.000000,1.000000
890000000000,2,TargetLarge,full,13.806036,1.210629,TargetLarge,0.999999,0.000000,0.000001,0.999999,LargeTargets,1.000000,0.000000,1.000000
891000000000,2,TargetLarge,full,9.252263,1.210629,TargetLarge,0.971192,0.000000,0.028808,0.971192,LargeTargets,1.000000,0.000000,1.000000
891000000000,1,TargetMedium,partial,7.094496,nan,TargetLarge,0.550692,0.000000,0.449308,0.550692,LargeTargets,1.000000,0.000000,1.000000
892000000000,1,TargetMedium,partial,3.417165,nan,TargetMedium,0.592722,0.391976,0.592722,0.015301,LargeTargets,0.608024,0.391976,0.608024
892000000000,2,TargetLarge,partial,12.022160,nan,TargetLarge,0.999925,0.000000,0.000075,0.999925,LargeTargets,1.000000,0.000000,1.000000
893000000000,1,TargetMedium,partial,7.045952,nan,TargetLarge,0.533794,0.000000,0.466206,0.533794,LargeTargets,1.000000,0.000000,1.000000
893000000000,2,TargetLarge,partial,5.003519,nan,TargetMedium,0.908723,0.001438,0.908723,0.089840,LargeTargets,0.998562,0.001438,0.998562
894000000000,0,TargetSmall,partial,1.351148,nan,TargetSmall,0.961551,0.961551,0.038092,0.000356,SmallTargets,0.961551,0.961551,0.038449
894000000000,1,TargetMedium,full,5.478567,1.652853,TargetMedium,0.808740,0.000011,0.808740,0.191249,LargeTargets,0.999989,0.000011,0.999989
894000000000,2,TargetLarge,partial,7.247741,nan,TargetLarge,0.603819,0.000000,0.396181,0.603819,LargeTargets,1.000000,0.000000,1.000000
895000000000,1,TargetMedium,full,5.861776,1.652853,TargetMedium,0.732776,0.000001,0.732776,0.267223,LargeTargets,0.999999,0.000001,0.999999
895000000000,2,TargetLarge,full,10.156384,1.827938,TargetLarge,0.997678,0.000000,0.002322,0.997678,LargeTargets,1.000000,0.000000,1.000000
895000000000,0,TargetSmall,full,3.486343,1.845507,TargetMedium,0.930632,0.020224,0.930632,0.049144,LargeTargets,0.979776,0.020224,0.979776
896000000000,0,TargetSmall,full,0.977493,1.845507,TargetSmall,0.537492,0.537492,0.454965,0.007543,SmallTargets,0.537492,0.537492,0.462508
896000000000,1,TargetMedium,partial,6.577239,nan,TargetMedium,0.622092,0.000000,0.622092,0.377908,LargeTargets,1.000000,0.000000,1.000000
896000000000,2,TargetLarge,partial,7.639661,nan,TargetLarge,0.730971,0.000000,0.269029,0.730971,LargeTargets,1.000000,0.000000,1.000000
897000000000,1,TargetMedium,partial,6.881427,nan,TargetMedium,0.522975,0.000000,0.522975,0.477025,LargeTargets,1.000000,0.000000,1.000000
897000000000,2,TargetLarge,partial,10.505845,nan,TargetLarge,0.997840,0.000000,0.002160,0.997840,LargeTargets,1.000000,0.000000,1.000000
898000000000,1,TargetMedium,partial,4.501468,nan,TargetMedium,0.929549,0.013466,0.929549,0.056985,LargeTargets,0.986534,0.013466,0.986534
898000000000,2,TargetLarge,partial,9.926466,nan,TargetLarge,0.993095,0.000000,0.006905,0.993095,LargeTargets,1.000000,0.000000,1.000000
899000000000,0,TargetSmall,full,0.974519,0.723057,TargetSmall,0.975308,0.975308,0.024575,0.000117,SmallTargets,0.975308,0.975308,0.024692
899000000000,1,TargetMedium,partial,5.465514,nan,TargetMedium,0.861756,0.000139,0.861756,0.138106,LargeTargets,0.999861,0.000139,0.999861
899000000000,2,TargetLarge,partial,10.332253,nan,TargetLarge,0.996918,0.000000,0.003082,0.996918,LargeTargets,1.000000,0.000000,1.000000
900000000000,0,TargetSmall,full,3.274361,0.723057,TargetSmall,0.569938,0.569938,0.424515,0.005547,SmallTargets,0.569938,0.569938,0.430062
900000000000,1,TargetMedium,full,5.148778,1.092179,TargetMedium,0.920874,0.000436,0.920874,0.078690,LargeTargets,0.999564,0.000436,0.999564
900000000000,2,TargetLarge,full,10.896836,0.267171,TargetLarge,0.997934,0.000000,0.002066,0.997934,LargeTargets,1.000000,0.000000,1.000000
901000000000,1,TargetMedium,full,6.596285,1.092179,TargetMedium,0.682809,0.000000,0.682809,0.317191,LargeTargets,1.000000,0.000000,1.000000
901000000000,2,TargetLarge,full,5.045550,0.267171,TargetMedium,0.952089,0.002899,0.952089,0.045012,LargeTargets,0.997101,0.002899,0.997101
902000000000,1,TargetMedium,partial,5.030638,nan,TargetMedium,0.906632,0.001263,0.906632,0.092105,LargeTargets,0.998737,0.001263,0.998737
902000000000,2,TargetLarge,partial,6.158501,nan,TargetMedium,0.736633,0.000002,0.736633,0.263365,LargeTargets,0.999998,0.000002,0.999998
903000000000,1,TargetMedium,partial,4.147592,nan,TargetMedium,0.906347,0.052794,0.906347,0.040859,LargeTargets,0.947206,0.052794,0.947206
903000000000,2,TargetLarge,partial,10.288637,nan,TargetLarge,0.996633,0.000000,0.003367,0.996633,LargeTargets,1.000000,0.000000,1.000000
904000000000,0,TargetSmall,full,1.086102,0.077360,TargetSmall,0.986336,0.986336,0.013611,0.000053,SmallTargets,0.986336,0.986336,0.013664
904000000000,1,TargetMedium,partial,4.297663,nan,TargetMedium,0.922469,0.030296,0.922469,0.047235,LargeTargets,0.969704,0.030296,0.969704
904000000000,2,TargetLarge,partial,12.236184,nan,TargetLarge,0.999955,0.000000,0.000045,0.999955,LargeTargets,1.000000,0.000000,1.000000
905000000000,0,TargetSmall,full,1.000267,0.077360,TargetSmall,0.986638,0.986638,0.013311,0.000051,SmallTargets,0.986638,0.986638,0.013362
905000000000,1,TargetMedium,full,4.724043,0.087209,TargetMedium,0.954347,0.013602,0.954347,0.032050,LargeTargets,0.986398,0.013602,0.986398
905000000000,2,TargetLarge,full,8.879759,0.433475,TargetLarge,0.908569,0.000000,0.091431,0.908569,LargeTargets,1.000000,0.000000,1.000000
906000000000,2,TargetLarge,full,2.736512,0.433475,TargetSmall,0.882509,0.882509,0.116544,0.000947,SmallTargets,0.882509,0.882509,0.117491
906000000000,1,TargetMedium,partial,8.181535,nan,TargetLarge,0.863904,0.000000,0.136096,0.863904,LargeTargets,1.000000,0.000000,1.000000
907000000000,1,TargetMedium,partial,3.496125,nan,TargetMedium,0.644875,0.337531,0.644875,0.017593,LargeTargets,0.662469,0.337531,0.662469
907000000000,2,TargetLarge,partial,9.372922,nan,TargetLarge,0.980440,0.000000,0.019560,0.980440,LargeTargets,1.000000,0.000000,1.000000
908000000000,1,TargetMedium,partial,6.253744,nan,TargetMedium,0.713198,0.000001,0.713198,0.286801,LargeTargets,0.999999,0.000001,0.999999
908000000000,2,TargetLarge,partial,11.627771,nan,TargetLarge,0.999812,0.000000,0.000188,0.999812,LargeTargets,1.000000,0.000000,1.000000
909000000000,0,TargetSmall,full,1.458238,0.518317,TargetSmall,0.977353,0.977353,0.022539,0.000109,SmallTargets,0.977353,0.977353,0.022647
909000000000,1,TargetMedium,partial,6.278324,nan,TargetMedium,0.706892,0.000001,0.706892,0.293107,LargeTargets,0.999999,0.000001,0.999999
909000000000,2,TargetLarge,partial,10.580029,nan,TargetLarge,0.998148,0.000000,0.001852,0.998148,LargeTargets,1.000000,0.000000,1.000000
910000000000,0,TargetSmall,full,2.166783,0.518317,TargetSmall,0.951066,0.951066,0.048626,0.000307,SmallTargets,0.951066,0.951066,0.048934
910000000000,1,TargetMedium,full,7.052747,0.742366,TargetMedium,0.605121,0.000000,0.605121,0.394879,LargeTargets,1.000000,0.000000,1.000000
910000000000,2,TargetLarge,full,9.729924,2.102137,TargetLarge,0.996647,0.000000,0.003353,0.996647,LargeTargets,1.000000,0.000000,1.000000
911000000000,1,TargetMedium,full,8.021346,0.742366,TargetLarge,0.734889,0.000000,0.265111,0.734889,LargeTargets,1.000000,0.000000,1.000000
911000000000,2,TargetLarge,full,6.052039,2.102137,TargetMedium,0.512713,0.000000,0.512713,0.487287,LargeTargets,1.000000,0.000000,1.000000
912000000000,1,TargetMedium,partial,5.243870,nan,TargetMedium,0.887351,0.000440,0.887351,0.112208,LargeTargets,0.999560,0.000440,0.999560
912000000000,2,TargetLarge,partial,7.765026,nan,TargetLarge,0.766882,0.000000,0.233118,0.766882,LargeTargets,1.000000,0.000000,1.000000
913000000000,1,TargetMedium,partial,3.801722,nan,TargetMedium,0.811411,0.160858,0.811411,0.027731,LargeTargets,0.839142,0.160858,0.839142
913000000000,2,TargetLarge,partial,10.904060,nan,TargetLarge,0.999066,0.000000,0.000934,0.999066,LargeTargets,1.000000,0.000000,1.000000
914000000000,1,TargetMedium,partial,5.680434,nan,TargetMedium,0.830874,0.000042,0.830874,0.169083,LargeTargets,0.999958,0.000042,0.999958
914000000000,2,TargetLarge,partial,9.638320,nan,TargetLarge,0.988020,0.000000,0.011980,0.988020,LargeTargets,1.000000,0.000000,1.000000
915000000000,2,TargetLarge,full,5.695806,0.834169,TargetMedium,0.889256,0.000046,0.889256,0.110698,LargeTargets,0.999954,0.000046,0.999954
915000000000,1,TargetMedium,full,5.450669,1.596705,TargetMedium,0.825118,0.000016,0.825118,0.174865,LargeTargets,0.999984,0.000016,0.999984
915000000000,0,TargetSmall,full,1.943729,0.830406,TargetSmall,0.940740,0.940740,0.058854,0.000406,SmallTargets,0.940740,0.940740,0.059260
916000000000,0,TargetSmall,full,2.134438,0.830406,TargetSmall,0.924250,0.924250,0.075188,0.000562,SmallTargets,0.924250,0.924250,0.075750
916000000000,1,TargetMedium,full,7.610397,1.596705,TargetLarge,0.777466,0.000000,0.222534,0.777466,LargeTargets,1.000000,0.000000,1.000000
916000000000,2,TargetLarge,full,7.123825,0.834169,TargetMedium,0.565642,0.000000,0.565642,0.434358,LargeTargets,1.000000,0.000000,1.000000
917000000000,1,TargetMedium,partial,6.470620,nan,TargetMedium,0.653996,0.000000,0.653996,0.346004,LargeTargets,1.000000,0.000000,1.000000
917000000000,2,TargetLarge,partial,7.325516,nan,TargetLarge,0.630360,0.000000,0.369640,0.630360,LargeTargets,1.000000,0.000000,1.000000
918000000000,1,TargetMedium,partial,5.581398,nan,TargetMedium,0.845899,0.000074,0.845899,0.154027,LargeTargets,0.999926,0.000074,0.999926
918000000000,2,TargetLarge,partial,12.608569,nan,TargetLarge,0.999982,0.000000,0.000018,0.999982,LargeTargets,1.000000,0.000000,1.000000
919000000000,0,TargetSmall,partial,0.917741,nan,TargetSmall,0.967030,0.967030,0.032696,0.000275,SmallTargets,0.967030,0.967030,0.032970
919000000000,1,TargetMedium,partial,6.579455,nan,TargetMedium,0.621411,0.000000,0.621411,0.378589,LargeTargets,1.000000,0.000000,1.000000
919000000000,2,TargetLarge,full,10.983990,2.323451,TargetLarge,0.999830,0.000000,0.000170,0.999830,LargeTargets,1.000000,0.000000,1.000000
920000000000,2,TargetLarge,full,8.576433,2.323451,TargetLarge,0.982615,0.000000,0.017385,0.982615,LargeTargets,1.000000,0.000000,1.000000
920000000000,0,TargetSmall,full,1.551814,0.593880,TargetSmall,0.973118,0.973118,0.026744,0.000138,SmallTargets,0.973118,0.973118,0.026882
920000000000,1,TargetMedium,full,3.712134,1.513397,TargetMedium,0.925774,0.038723,0.925774,0.035504,LargeTargets,0.961277,0.038723,0.961277
921000000000,0,TargetSmall,full,3.454787,0.593880,TargetMedium,0.500027,0.493110,0.500027,0.006863,LargeTargets,0.506890,0.493110,0.506890
921000000000,1,TargetMedium,full,4.179287,1.513397,TargetMedium,0.940098,0.007634,0.940098,0.052268,LargeTargets,0.992366,0.007634,0.992366
921000000000,2,TargetLarge,partial,6.835993,nan,TargetMedium,0.538379,0.000000,0.538379,0.461621,LargeTargets,1.000000,0.000000,1.000000
922000000000,1,TargetMedium,partial,2.625313,nan,TargetSmall,0.822106,0.822106,0.175117,0.002777,SmallTargets,0.822106,0.822106,0.177894
922000000000,2,TargetLarge,partial,6.709261,nan,TargetMedium,0.580355,0.000000,0.580355,0.419645,LargeTargets,1.000000,0.000000,1.000000
923000000000,1,TargetMedium,partial,4.645712,nan,TargetMedium,0.927759,0.007322,0.927759,0.064920,LargeTargets,0.992678,0.007322,0.992678
923000000000,2,TargetLarge,partial,7.260444,nan,TargetLarge,0.608182,0.000000,0.391818,0.608182,LargeTargets,1.000000,0.000000,1.000000
924000000000,0,TargetSmall,full,2.345623,0.126749,TargetSmall,0.951912,0.951912,0.047794,0.000294,SmallTargets,0.951912,0.951912,0.048088
924000000000,1,TargetMedium,partial,3.908696,nan,TargetMedium,0.851190,0.117197,0.851190,0.031613,LargeTargets,0.882803,0.117197,0.882803
924000000000,2,TargetLarge,partial,10.450146,nan,TargetLarge,0.997577,0.000000,0.002423,0.997577,LargeTargets,1.000000,0.000000,1.000000
925000000000,0,TargetSmall,full,1.513520,0.126749,TargetSmall,0.982555,0.982555,0.017368,0.000076,SmallTargets,0.982555,0.982555,0.017445
925000000000,2,TargetLarge,full,8.170351,1.818302,TargetLarge,0.920859,0.000000,0.079141,0.920859,LargeTargets,1.000000,0.000000,1.000000
925000000000,1,TargetMedium,full,3.931892,1.719262,TargetMedium,0.935011,0.008286,0.935011,0.056703,LargeTargets,0.991714,0.008286,0.991714
926000000000,1,TargetMedium,full,5.344852,1.719262,TargetMedium,0.815933,0.000017,0.815933,0.184050,LargeTargets,0.999983,0.000017,0.999983
